Project_ID,Project_Name,Project_Type,Region,Delivery_Method,Complexity_Level,Digital_Coordination_Level,Owner_Decision_Profile,Original_Budget,CPI_Snapshot,SPI_Snapshot,Pending_Change_Exposure_Pct_Budget,Avg_RFI_Response_Days,Overdue_RFI_Rate,Change_Approval_Cycle_Days,Contingency_Utilization_Pct,Workflow_Risk_Score_Snapshot,Cost_Overrun_Flag,Schedule_Delay_Flag,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Predicted_Cost_Overrun_Probability,Predicted_Schedule_Delay_Probability,Overall_Overrun_Probability,Predicted_Final_Cost_Overrun_Pct,Predicted_Final_Schedule_Delay_Days,Risk_Band,Primary_Risk_Drivers
PRJ3-01634,Granite Retail Center 1634,Commercial,Midwest,IPD,Moderate,High,Standard,84630400,1.1006,0.9524,0.014,7.84,0.311,21.908,0.1875,3,0,0,-0.0275,14,0.1041780196243458,0.30325316653371875,0.4128835334873276,0.0452570609103579,7.323869536176303,Yellow,Overdue RFI backlog
PRJ3-02018,Gateway Civic Complex 2018,Institutional,West,CMAR,High,Moderate,Standard,75236600,0.9108,0.9545,0.0329,9.182,0.3127,18.887,0.3386,3,1,0,0.2344,-1,0.6749575966930407,0.5145865392543539,0.8650285574074114,0.1092965785366676,11.821330250442944,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01495,Riverside Urban Village 1495,Mixed-Use,West,IPD,High,Moderate,Slow,84217600,0.9591,1.0003,0.0366,8.684,0.3673,17.829,0.2694,3,1,0,0.1235,-13,0.4916596380517518,0.1440000244590929,0.5748426204995836,0.0815941527902405,15.169606356113398,Yellow,Overdue RFI backlog; Pending change exposure
PRJ3-01833,Canyon Earthworks Package 1833,Heavy Civil,Mountain,Design-Bid-Build,Moderate,Moderate,Fast,437034700,1.0893,1.0061,0.0056,6.974,0.2879,14.794,0.0842,2,0,0,0.0114,-24,0.1109096932764761,0.07302228306525707,0.1846862887857278,0.0152628683266731,-15.641871111578515,Green,Overdue RFI backlog
PRJ3-01204,Canyon Medical Center 1204,Institutional,Midwest,Design-Build,Moderate,Moderate,Standard,186671500,0.9826,0.9766,0.0091,5.478,0.2953,33.947,0.1931,3,0,0,0.0272,2,0.2110015122261295,0.5566198035182569,0.7100608113635086,0.0333733121326764,17.055010766019265,Red,Slow change approval; Overdue RFI backlog
PRJ3-00040,Granite Bridge Program 40,Heavy Civil,Southwest,Design-Build,Moderate,Moderate,Slow,382453500,0.8807,0.9496,0.0347,8.468,0.3138,33.058,0.4662,5,1,0,0.1687,23,0.6075875180380791,0.5768374151184531,0.8648127473052735,0.1058627228195896,16.431945458756164,Red,Slow change approval; Overdue RFI backlog; Low CPI
PRJ3-01016,Evergreen Process Plant 1016,Industrial,Midwest,IPD,Moderate,High,Fast,218915900,1.0945,1.0705,0.0,5.594,0.1784,9.107,0.2089,1,0,0,-0.0202,-21,0.0552474997176114,0.015385033635908816,0.0717646008476722,0.0148318668258024,-19.54186796551231,Green,No dominant rule-based trigger
PRJ3-01794,Crescent Apartments 1794,Residential,Southwest,CMAR,Moderate,High,Fast,55781700,1.097,0.9441,0.007,4.151,0.2885,36.134,0.1984,3,0,0,0.052,-4,0.1269901605118671,0.5208756604113636,0.643728315840276,0.0132810402095262,18.47087565377153,Yellow,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01340,Lakeview Retail Center 1340,Commercial,Midwest,Design-Build,High,Moderate,Slow,81441200,0.9854,0.9842,0.0476,9.876,0.4556,34.315,0.3461,6,0,1,0.0014,37,0.5214805974660325,0.640161889501445,0.8695827393856316,0.0684580192517764,36.02374131202447,Red,Slow change approval; Overdue RFI backlog; Workflow risk score
PRJ3-02159,Cedar Public Works Program 2159,Infrastructure,West,IPD,Moderate,Moderate,Slow,118627900,0.9338,0.9264,0.0542,14.879,0.6147,20.028,0.2219,6,1,0,0.1046,-23,0.4534345814371263,0.41467747520984494,0.7109895448537906,0.0954460026454193,23.24979235684632,Red,Overdue RFI backlog; Slow RFI response; Workflow risk score
PRJ3-02338,Riverside Neighborhood 2338,Residential,Mountain,Design-Build,High,Moderate,Slow,37295900,0.9367,0.9523,0.032,13.356,0.5427,34.801,0.3251,6,1,1,0.1427,41,0.7454881429490665,0.8179547199881398,0.9820553870033368,0.1123301078395223,42.56670712839339,Red,Overdue RFI backlog; Slow change approval; Slow RFI response
PRJ3-01472,Pioneer Earthworks Package 1472,Heavy Civil,Midwest,CMAR,High,Moderate,Standard,109501100,0.9445,0.9252,0.0394,9.463,0.4239,20.397,0.3222,4,0,0,0.0974,26,0.4960509423472735,0.3057741099960712,0.6711584134690022,0.0879795959355237,13.637514422779166,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00207,Northstar Town Center 207,Mixed-Use,Southeast,CMAR,High,Low,Standard,308523400,0.9171,0.8579,0.039,9.801,0.3025,22.014,0.328,4,1,1,0.1572,34,0.7961605556517315,0.689306656061727,0.9558286076485332,0.1220605430444247,25.001276404055368,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00638,Crescent Urban Village 638,Mixed-Use,Midwest,Design-Bid-Build,Low,Moderate,Fast,335405400,1.1075,1.0822,0.0085,7.222,0.2131,18.268,0.0865,1,0,0,0.0546,-1,0.0584975521686803,0.07627034060472983,0.1400983616871822,0.0109230617762035,-7.679936361831173,Green,No dominant rule-based trigger
PRJ3-01305,Horizon Housing 1305,Residential,West,Design-Bid-Build,High,Moderate,Slow,37782500,0.8791,0.9288,0.0293,12.007,0.3308,24.819,0.277,4,1,0,0.1213,6,0.6644711799206325,0.4110327008566307,0.8211908584802472,0.106277005629987,7.614321181799042,Red,Slow RFI response; Overdue RFI backlog; Low CPI
PRJ3-00979,Aspen Office Campus 979,Commercial,West,Design-Build,Very High,Moderate,Standard,36420300,0.9827,0.9377,0.0525,10.212,0.3585,28.122,0.3852,5,0,0,0.0897,19,0.3861458680294454,0.5461858376263876,0.7671440876325777,0.0607969481870758,22.792407182917756,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01215,Canyon Water Program 1215,Heavy Civil,Mountain,CMAR,High,Low,Slow,238936800,0.89,0.962,0.0325,9.053,0.3582,30.217,0.3187,4,0,0,0.0878,14,0.7564500425790401,0.42873625325711656,0.8751076519263045,0.1051213090806257,16.199218474988037,Red,Slow change approval; Overdue RFI backlog; Low CPI
PRJ3-00901,Granite Neighborhood 901,Residential,West,Design-Build,Moderate,Moderate,Standard,39314300,0.9823,0.947,0.0155,4.82,0.0306,23.181,0.0948,2,0,0,-0.0355,-2,0.0946465139097394,0.1277649153157205,0.2260924360473695,0.0061701757864293,0.0397622020747991,Green,Low SPI
PRJ3-00908,Northstar Residences 908,Residential,Mountain,IPD,High,High,Fast,25843100,0.9929,1.0178,0.0152,5.473,0.1119,13.069,0.1945,1,0,1,0.0061,37,0.0691756491867683,0.042508328306818,0.1141390436189838,0.0117689975249134,-3.906072096707939,Green,No dominant rule-based trigger
PRJ3-01702,Riverside Logistics Center 1702,Industrial,Mountain,IPD,High,Moderate,Slow,110921400,0.85,0.9005,0.0151,8.353,0.2349,25.999,0.3628,3,1,1,0.1198,39,0.7600613188230543,0.5504100937063118,0.9101348097212038,0.1208735945225715,22.320789922332786,Red,Low CPI; Low SPI
PRJ3-01017,Granite Corporate Center 1017,Commercial,Southwest,Design-Build,Low,High,Slow,80020500,1.0017,1.0478,0.028,10.419,0.4063,11.71,0.2223,3,0,0,0.0375,-15,0.0670612253486323,0.036667991493236754,0.1059350788175267,0.0219025356737492,-15.587715935280375,Green,Overdue RFI backlog; Pending change exposure
PRJ3-00452,Crescent Medical Center 452,Institutional,West,Design-Build,Low,High,Slow,98500200,1.0055,1.0188,0.0033,9.318,0.3954,22.937,0.2247,3,0,0,0.0471,20,0.1125836044877785,0.1481382317773438,0.2619703041257383,0.0150761465504192,0.4136661813535216,Green,Overdue RFI backlog
PRJ3-01989,Liberty Medical Center 1989,Institutional,Midwest,CMAR,Very High,Moderate,Standard,51892300,0.9789,1.0141,0.0082,13.997,0.4616,28.464,0.1122,5,0,0,0.0621,6,0.3196917568651861,0.4496337171912863,0.6672934889067539,0.0556480672693614,16.058530561660646,Red,Slow RFI response; Overdue RFI backlog; Slow change approval
PRJ3-01880,Lakeview Civic Complex 1880,Institutional,Northeast,Design-Build,Very High,Moderate,Fast,108650600,1.0363,0.9964,0.0359,8.753,0.2419,15.186,0.2761,3,0,0,0.0788,-3,0.2168610681287935,0.17772806841080413,0.3750267154683047,0.0627824020807082,5.507792165396166,Yellow,Pending change exposure
PRJ3-00056,Canyon Transit Program 56,Infrastructure,Southeast,Design-Build,Moderate,Moderate,Fast,230732700,1.0149,1.0265,0.0,7.681,0.2251,11.151,0.3198,1,0,0,0.0286,16,0.0757486952916414,0.1353661279695436,0.2179217866429701,0.0097205559203466,-2.475079294371284,Green,No dominant rule-based trigger
PRJ3-02296,Liberty Research Facility 2296,Institutional,Northeast,Design-Build,High,Moderate,Slow,285623400,0.8809,0.8817,0.0172,10.12,0.3265,32.899,0.3214,4,1,0,0.1258,27,0.7017749111370157,0.503377924603096,0.87236573647386,0.1122562991705549,20.81960977284916,Red,Slow change approval; Overdue RFI backlog; Low CPI
PRJ3-00664,Aspen Logistics Center 664,Industrial,Northeast,CMAR,Very High,High,Standard,253190200,0.9745,0.9644,0.015,9.484,0.4002,24.729,0.4815,3,0,1,0.0275,41,0.3138135158237988,0.38768358145824133,0.6161126450666039,0.0599772915874884,20.83063100403336,Yellow,Overdue RFI backlog
PRJ3-01132,Lakeview Civic Complex 1132,Institutional,Southeast,Design-Bid-Build,High,Moderate,Standard,77963800,0.9959,0.9245,0.024,12.329,0.4496,19.486,0.3331,4,0,0,0.0679,28,0.3748539096771348,0.6355869940462693,0.826370641936325,0.0609765170317461,23.41085559793917,Red,Overdue RFI backlog; Slow RFI response; Low SPI
PRJ3-00251,Aspen Urban Village 251,Mixed-Use,Southeast,IPD,Very High,Low,Standard,129550300,0.7901,0.8502,0.035,9.973,0.3582,11.833,0.4496,4,1,0,0.1854,27,0.8364161354095561,0.5296873877124141,0.934880123940026,0.1762785016232056,24.835951969071985,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01367,Pioneer Water Program 1367,Heavy Civil,Northeast,Design-Bid-Build,Moderate,Moderate,Standard,90571100,0.929,0.9736,0.0132,5.572,0.2777,15.568,0.328,2,0,0,0.0833,4,0.2922511785855091,0.14830001149663646,0.4115229494406226,0.0732296976730132,3.569436894097219,Yellow,Overdue RFI backlog; Low CPI
PRJ3-00191,Copper Residences 191,Residential,Midwest,Design-Build,Low,Low,Standard,73639800,0.9848,1.0048,0.0124,12.707,0.4265,11.01,0.2386,3,0,1,0.0133,59,0.1888414274821652,0.11733261498680021,0.2969952416667989,0.0276984939697681,-1.7429408137841929,Green,Overdue RFI backlog; Slow RFI response
PRJ3-00752,Horizon Corporate Center 752,Commercial,Northeast,Design-Bid-Build,Moderate,High,Slow,67357900,0.8632,0.9319,0.03,5.515,0.1028,26.045,0.401,3,1,0,0.1073,-12,0.4969918644331341,0.47345550799120945,0.7676191057382724,0.1082744324238107,12.984312498375388,Red,Low CPI; Low SPI; Pending change exposure
PRJ3-01200,Horizon Process Plant 1200,Industrial,West,IPD,Low,Moderate,Slow,127269400,0.9088,0.9749,0.0214,7.735,0.3037,15.289,0.4377,3,1,0,0.1198,-8,0.4854083798892529,0.11486292743915713,0.552575993436502,0.0824762881654878,1.2120245234855247,Yellow,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-00371,Mesa Office Campus 371,Commercial,Southeast,Design-Bid-Build,Moderate,Low,Slow,97666100,0.954,0.8813,0.0478,9.968,0.3379,16.119,0.2727,4,0,1,0.0421,67,0.4908143585212325,0.6399357405255198,0.8610940068674563,0.085868439777553,20.89942831323834,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-01775,Copper Office Campus 1775,Commercial,West,CMAR,High,High,Slow,30311800,0.9823,0.9479,0.0485,8.461,0.3474,32.892,0.3143,5,0,0,0.0102,5,0.4338622149172261,0.4301264621003319,0.710579081461512,0.0425530335084797,14.99842978274622,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01073,Lakeview Medical Center 1073,Institutional,Southeast,Design-Bid-Build,High,Low,Fast,82907100,0.8262,0.8795,0.0188,11.913,0.4138,21.324,0.4524,4,1,0,0.144,16,0.7601634497792465,0.6956907298802014,0.9497680687281392,0.1740993297142557,25.54128229030177,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01206,Granite Public Works Program 1206,Infrastructure,West,Design-Build,High,Moderate,Standard,610005200,1.0561,0.9912,0.0073,7.874,0.2965,22.359,0.303,3,0,0,0.0992,8,0.2592192219330989,0.5336552005986068,0.7084482159318308,0.0502924456934334,18.250439468888064,Red,Overdue RFI backlog
PRJ3-01894,Canyon Office Campus 1894,Commercial,Southeast,CMAR,Moderate,Moderate,Standard,74282800,0.9087,1.0381,0.0182,4.261,0.196,19.602,0.1512,2,1,0,0.1574,-9,0.2938874580318845,0.11120059861057752,0.3831148868424424,0.0728493552667342,-11.580565019180414,Yellow,Low CPI
PRJ3-00572,Riverside Utility Corridor 572,Infrastructure,Midwest,IPD,Moderate,High,Slow,86975600,0.97,0.8921,0.0068,10.554,0.5005,28.71,0.2294,4,0,1,-0.0142,35,0.2498942447243306,0.718521205917135,0.862356621822123,0.0536539286744165,28.697493551315247,Red,Overdue RFI backlog; Slow change approval; Low SPI
PRJ3-01287,Aspen Residences 1287,Residential,Mountain,Design-Bid-Build,Moderate,High,Slow,44521100,1.0326,1.0049,0.029,8.201,0.2982,32.471,0.1021,3,0,0,-0.0088,-3,0.1489763115663027,0.37965552838094674,0.5161306844038,0.0220062979205329,14.444269795342702,Yellow,Slow change approval; Overdue RFI backlog; Pending change exposure
PRJ3-01648,Granite Transit Program 1648,Infrastructure,Southwest,Design-Build,Moderate,Moderate,Fast,262402500,1.0111,1.0212,0.0,6.979,0.338,10.048,0.2839,2,0,0,-0.028,-25,0.0771210468321563,0.11465732727690112,0.1973651765711669,0.0374940604927096,-7.470401498416136,Green,Overdue RFI backlog
PRJ3-00084,Gateway Earthworks Package 84,Heavy Civil,Midwest,CMAR,High,Low,Standard,96284900,0.9282,0.877,0.0159,11.789,0.4712,18.082,0.2993,4,1,1,0.1555,85,0.5809410964515245,0.8180238482184331,0.9704867520321168,0.0958341485264545,38.826288982363394,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00143,Aspen Logistics Center 143,Industrial,Midwest,Design-Bid-Build,Moderate,High,Fast,109162100,1.084,0.9646,0.001,5.759,0.2449,10.348,0.2499,1,0,0,0.0669,-23,0.0814203652690464,0.06724633820859531,0.1516148161652346,0.0271626583696117,-6.767069131524037,Green,No dominant rule-based trigger
PRJ3-01487,Horizon Housing 1487,Residential,Southwest,CMAR,Very High,Moderate,Standard,60909100,0.9011,1.0119,0.0268,13.201,0.4569,17.086,0.3216,5,1,0,0.1494,7,0.6911245843917903,0.22877131564727962,0.7714221243915521,0.1054084439754357,7.497607589706599,Red,Overdue RFI backlog; Slow RFI response; Low CPI
PRJ3-01418,Gateway Bridge Program 1418,Heavy Civil,West,Design-Bid-Build,Very High,Moderate,Slow,121669100,0.8806,0.8453,0.0452,12.729,0.4612,45.566,0.3798,7,1,1,0.1585,70,0.9399010320458104,0.8573625521203767,0.9984539917560432,0.1495108622983181,53.74565737298881,Red,Slow change approval; Workflow risk score; Overdue RFI backlog
PRJ3-00404,Cedar Logistics Center 404,Industrial,West,CMAR,High,High,Slow,121734100,0.8649,0.9689,0.0459,12.763,0.5245,38.439,0.5206,6,1,0,0.1819,8,0.8833368170276948,0.6108422003652744,0.964317266332717,0.1371563920617915,37.34370643999396,Red,Overdue RFI backlog; Slow change approval; Workflow risk score
PRJ3-01547,Northstar Transit-Oriented Development 1547,Mixed-Use,Midwest,Design-Build,High,High,Standard,109645200,0.9415,0.933,0.007,8.79,0.333,13.329,0.2851,2,0,0,0.0837,14,0.2522111485102841,0.2255294396764947,0.4438570583657445,0.0669013453200381,8.329469696047678,Yellow,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-02134,Riverside Apartments 2134,Residential,Mountain,CMAR,Low,Low,Standard,89793500,0.9033,0.9756,0.0221,4.923,0.1598,5.0,0.2826,2,0,0,0.0622,-5,0.1706188367703232,0.02411579599271841,0.1933474582846988,0.0680917394007621,-24.3365568798692,Green,Low CPI; Pending change exposure
PRJ3-02239,Cedar Medical Center 2239,Institutional,West,Design-Bid-Build,High,Moderate,Fast,90049400,0.8999,0.9068,0.0226,6.886,0.2692,16.359,0.356,2,1,0,0.1323,0,0.650581632259474,0.6525100912918044,0.9096714175247056,0.092545394440956,23.98594690085836,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01225,Crescent Earthworks Package 1225,Heavy Civil,West,Design-Build,Very High,High,Fast,84442200,0.9638,0.9853,0.0281,8.454,0.3362,27.083,0.3621,4,0,1,0.0214,30,0.2890259056862039,0.35732931563896686,0.5777212313205029,0.0472874878650939,14.273726478140777,Yellow,Overdue RFI backlog; Pending change exposure
PRJ3-02271,Redwood Medical Center 2271,Institutional,Southwest,Design-Build,Moderate,High,Fast,22743600,0.9246,1.0854,0.0073,10.195,0.4389,19.717,0.2557,2,0,0,0.0595,-17,0.2344659704441844,0.09109784835826665,0.3137142692368759,0.0702492300810752,-8.49732962372728,Green,Overdue RFI backlog; Low CPI
PRJ3-00827,Evergreen District 827,Mixed-Use,Southwest,Design-Bid-Build,High,Low,Standard,233093500,0.9018,0.8801,0.0106,8.21,0.3298,23.344,0.3277,3,1,0,0.1255,-1,0.5448447760846559,0.5716584797315405,0.8405190298861497,0.0807219770854695,22.51204169072876,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-01315,Crescent Marketplace 1315,Commercial,Southeast,Design-Bid-Build,Moderate,High,Standard,32623900,1.0605,1.1128,0.0018,9.103,0.3221,21.661,0.2398,2,0,0,-0.0017,-20,0.1080021141355746,0.3093942523103234,0.4216146356803623,0.0052703396849802,-2.296949312244122,Yellow,Overdue RFI backlog
PRJ3-01041,Crescent Water Program 1041,Heavy Civil,Southwest,CMAR,Moderate,High,Standard,329092300,1.0175,0.9174,0.033,6.529,0.267,24.105,0.2026,3,0,0,-0.0207,9,0.1636006642228182,0.279251077759381,0.4290159096239642,0.0362391323616023,-0.7164439303039742,Yellow,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-01211,Redwood Housing 1211,Residential,Midwest,IPD,Very High,High,Standard,30065400,1.0613,1.0829,0.0295,5.624,0.2497,21.797,0.4313,3,0,1,0.0748,36,0.2753864983852304,0.18724247696774401,0.4295665289382074,0.0557980304252725,11.536731091756458,Yellow,Pending change exposure
PRJ3-00341,Cedar Research Facility 341,Institutional,West,Design-Bid-Build,Moderate,Moderate,Fast,188627200,0.9853,0.8809,0.0,8.198,0.19,12.791,0.2153,1,0,0,0.039,5,0.1248295761865238,0.10066075529176331,0.2249378896752477,0.0370260484099903,-2.459355264129917,Green,Low SPI
PRJ3-02104,Summit Transit Program 2104,Infrastructure,Midwest,Design-Bid-Build,Moderate,Low,Standard,208609300,0.8056,0.9026,0.0455,6.93,0.2714,22.484,0.2764,3,1,1,0.1562,47,0.7257952926277584,0.7499301468258041,0.9594707204232036,0.1758470338084578,27.23284690585401,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-00787,Redwood Highway Improvements 787,Heavy Civil,Mountain,IPD,Moderate,Low,Fast,46415300,0.9939,1.0362,0.0032,6.022,0.1549,17.61,0.2583,1,0,0,-0.0144,-25,0.0674557067663498,0.059431554446193864,0.1304358851036261,0.0198194062349864,-10.535110805347118,Green,No dominant rule-based trigger
PRJ3-01589,Evergreen Research Facility 1589,Institutional,Midwest,CMAR,High,Moderate,Fast,120028000,0.9923,1.0183,0.0197,7.196,0.2785,14.536,0.3763,2,0,1,0.0574,34,0.2128865015863593,0.10868908116753535,0.3101031412649309,0.0475343553635547,-1.4980154972920907,Green,Overdue RFI backlog
PRJ3-01268,Pioneer Research Facility 1268,Institutional,Southwest,CMAR,High,Moderate,Slow,84119700,0.8447,0.9214,0.0281,5.738,0.2814,18.203,0.2848,3,1,0,0.1989,-7,0.7209572016437436,0.2477826370717103,0.799527611226224,0.1484314098233438,9.837210715644542,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-00770,Copper Urban Village 770,Mixed-Use,Mountain,Design-Build,High,Low,Standard,87207400,0.9372,0.9014,0.0236,6.054,0.2172,34.293,0.2317,4,0,0,0.0572,26,0.5288283909313217,0.7566591457959346,0.9339605582508697,0.0794390785839592,33.81868163140862,Red,Slow change approval; Low SPI; Low CPI
PRJ3-00917,Pioneer Logistics Center 917,Industrial,Mountain,Design-Bid-Build,Moderate,Low,Standard,263709100,0.9969,1.0257,0.0079,13.122,0.3843,25.845,0.2673,4,0,0,0.061,-15,0.2434245773313552,0.5229525409641137,0.6930303042808622,0.0517311395245495,21.832034973909444,Red,Slow RFI response; Overdue RFI backlog
PRJ3-00955,Northstar Apartments 955,Residential,Northeast,Design-Bid-Build,Moderate,High,Standard,18485600,1.0466,1.0023,0.0005,2.723,0.1111,14.695,0.242,1,0,0,0.015,-13,0.0823841984289002,0.10884424268897441,0.1958810132032667,0.005776158196016,-4.523506745652453,Green,No dominant rule-based trigger
PRJ3-01909,Gateway Bridge Program 1909,Heavy Civil,Midwest,Design-Build,Low,Moderate,Standard,141929100,1.138,1.1092,0.0028,2.906,0.2189,25.265,0.3925,2,0,0,0.0531,4,0.0703293186341558,0.06648424614371505,0.1405661986483855,0.0137172094247793,-6.818591098724232,Green,No dominant rule-based trigger
PRJ3-01739,Gateway Office Campus 1739,Commercial,Mountain,Design-Build,Very High,High,Fast,89058300,0.947,1.0684,0.0264,2.285,0.1167,16.168,0.3314,2,0,0,0.0355,-5,0.3100612898616672,0.07582574039704049,0.3695102825035061,0.0761647195053658,-0.8797935668220092,Yellow,Low CPI; Pending change exposure
PRJ3-01416,Cedar Water Program 1416,Heavy Civil,Mountain,Design-Build,Moderate,Low,Standard,175959800,0.9527,0.9144,0.0136,8.94,0.3678,21.952,0.2053,2,0,0,0.0665,5,0.1893747156526452,0.6391822317677536,0.7781670774441363,0.0463773031703174,23.60167206046863,Red,Overdue RFI backlog; Low SPI
PRJ3-02147,Summit Residences 2147,Residential,Northeast,Design-Bid-Build,High,High,Standard,31404500,0.965,0.9916,0.029,7.648,0.2724,13.231,0.2321,2,0,0,0.0608,0,0.1996507223309317,0.19915515889529023,0.3807799127467431,0.0526607918436071,-0.2705731020887736,Yellow,Overdue RFI backlog; Pending change exposure
PRJ3-01519,Granite Utility Corridor 1519,Infrastructure,Southeast,Design-Build,Very High,Moderate,Standard,178719500,0.9574,0.8654,0.0231,13.479,0.458,38.889,0.428,6,0,1,0.0485,63,0.4710192440936519,0.8174961048387945,0.96242800260288,0.0710323502670414,41.87718976570914,Red,Slow change approval; Overdue RFI backlog; Slow RFI response
PRJ3-02069,Gateway Urban Village 2069,Mixed-Use,Southeast,CMAR,Moderate,Low,Slow,105819300,0.9643,0.8256,0.0237,9.097,0.3247,27.146,0.2524,4,1,1,0.1256,51,0.4243354280399079,0.7704993395442139,0.9283685786015596,0.0781682779408843,35.50140832994464,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-02339,Riverside Process Plant 2339,Industrial,Southeast,Design-Build,Very High,Moderate,Fast,65974500,0.973,0.8956,0.0,8.23,0.2093,28.097,0.3435,2,0,1,0.0674,35,0.3624588814065749,0.6698283005948834,0.8477351132552056,0.0611902579139502,34.659390969822546,Red,Slow change approval; Low SPI
